x_title,y_cat_id,cat_1,cat_2,cat_3
senior architectural designer - christchurch,5034,architecture,architects,architects
senior architect,5034,architecture,architects,architects
graduate architect,5034,architecture,architects,architects
senior revit technician,5034,architecture,architects,architects
revit technician,5034,architecture,architects,architects
lead senior architectural technician - archicad,5034,architecture,architects,architects
architecture contractors,5034,architecture,architects,architects
design manager,5034,architecture,architects,architects
senior graduate architect,5034,architecture,architects,architects
senior architectural graduate / architect,5034,architecture,architects,architects
design manager,5034,architecture,architects,architects
senior architect - team lead,5034,architecture,architects,architects
senior revit technician,5034,architecture,architects,architects
architectural designer or architect,5034,architecture,architects,architects
architectural technician graduate or architect,5034,architecture,architects,architects
architectural graduate,5034,architecture,architects,architects
architectural graduate,5034,architecture,architects,architects
senior architect/designer,5034,architecture,architects,architects
graduates architects revit technicians,5034,architecture,architects,architects
registered architect,5034,architecture,architects,architects
senior architect,5034,architecture,architects,architects
design lead auckland,5034,architecture,architects,architects
cook assistant / kitchenhand,5102,hospitality tourism,kitchen staff,kitchen staff
fb assistant - rnzaf woodbourne,5102,hospitality tourism,kitchen staff,kitchen staff
kitchenhands christchurch essential,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen hands,5102,hospitality tourism,kitchen staff,kitchen staff
cafe chef/cook,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen assistant,5102,hospitality tourism,kitchen staff,kitchen staff
full and part time sandwich artists wanted,5102,hospitality tourism,kitchen staff,kitchen staff
auckland kitchen hands wanted,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen assistant/cooks assistant - casual,5102,hospitality tourism,kitchen staff,kitchen staff
chef senior kitchen staff/ chef / all rounder,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen hand - auckland multisite,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen hand - part-time,5102,hospitality tourism,kitchen staff,kitchen staff
junior chef / front of house - barkers foodstore,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen hand,5102,hospitality tourism,kitchen staff,kitchen staff
full time staff - hastings,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen assistant,5102,hospitality tourism,kitchen staff,kitchen staff
cafe cook,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen steward assistant chef wanted,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen assistant - bupa winara waikanae,5102,hospitality tourism,kitchen staff,kitchen staff
hell pizza epsom - duty manager/team members,5102,hospitality tourism,kitchen staff,kitchen staff
cafe manager,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen hand,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen assistant - bupa sunset blockhouse bay,5102,hospitality tourism,kitchen staff,kitchen staff
catering assistants needed,5102,hospitality tourism,kitchen staff,kitchen staff
experienced cook,5102,hospitality tourism,kitchen staff,kitchen staff
cafe worker casual mainly weekends,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen hand,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen crew,5102,hospitality tourism,kitchen staff,kitchen staff
cafe chef/cook,5102,hospitality tourism,kitchen staff,kitchen staff
factory dispatch supervisor,5102,hospitality tourism,kitchen staff,kitchen staff
part time cook,5102,hospitality tourism,kitchen staff,kitchen staff
production kitchen assistant,5102,hospitality tourism,kitchen staff,kitchen staff
catering assistants for six60 live at sky stadium,5102,hospitality tourism,kitchen staff,kitchen staff
childcare centre cook,5102,hospitality tourism,kitchen staff,kitchen staff
short-order cook / baker,5102,hospitality tourism,kitchen staff,kitchen staff
sous chef,5102,hospitality tourism,kitchen staff,kitchen staff
cook - redwood,5102,hospitality tourism,kitchen staff,kitchen staff
kitchenhands essential henderson,5102,hospitality tourism,kitchen staff,kitchen staff
wellfood food services - casual catering,5102,hospitality tourism,kitchen staff,kitchen staff
cook,5102,hospitality tourism,kitchen staff,kitchen staff
cook / assistant cook,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen assistant - napier,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen assistant,5102,hospitality tourism,kitchen staff,kitchen staff
service assistants,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen hand kp,5102,hospitality tourism,kitchen staff,kitchen staff
catering assistant,5102,hospitality tourism,kitchen staff,kitchen staff
pizza shift supervisor / manager,5102,hospitality tourism,kitchen staff,kitchen staff
kitchenhand,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen hand,5102,hospitality tourism,kitchen staff,kitchen staff
cooks assistant,5102,hospitality tourism,kitchen staff,kitchen staff
staff for kebab and pizza shop,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen hand wanted,5102,hospitality tourism,kitchen staff,kitchen staff
head chef,5102,hospitality tourism,kitchen staff,kitchen staff
maintenance person / and crew,5102,hospitality tourism,kitchen staff,kitchen staff
commis chef,5102,hospitality tourism,kitchen staff,kitchen staff
part time pizza maker,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen assistant - rototuna village,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen hand,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen assistant,5102,hospitality tourism,kitchen staff,kitchen staff
foh / barrister /chef / cook,5102,hospitality tourism,kitchen staff,kitchen staff
come cook with rotorua kfc,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen assistant - gracelands,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen hand,5102,hospitality tourism,kitchen staff,kitchen staff
catering assistant,5102,hospitality tourism,kitchen staff,kitchen staff
full-time chef japanese restaurant - wellington,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen assistant - bupa rossendale,5102,hospitality tourism,kitchen staff,kitchen staff
work with us at shake out smales farm,5102,hospitality tourism,kitchen staff,kitchen staff
velvet burger team superstars,5102,hospitality tourism,kitchen staff,kitchen staff
part- time cook,5102,hospitality tourism,kitchen staff,kitchen staff
cleaner brightwater,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen assistant,5102,hospitality tourism,kitchen staff,kitchen staff
sous chef chef de partie and junior pastry chef,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen assistant - adhb,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen assistant,5102,hospitality tourism,kitchen staff,kitchen staff
canteen assistant - whareroa,5102,hospitality tourism,kitchen staff,kitchen staff
full time / part time positions,5102,hospitality tourism,kitchen staff,kitchen staff
shift supervisor - pizza hut browns bay,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen porter,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen hand - palm grove,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen assistant,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen assistant - bupa erin park,5102,hospitality tourism,kitchen staff,kitchen staff
cook temporary,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen hand,5102,hospitality tourism,kitchen staff,kitchen staff
full time crew member - pukekohe,5102,hospitality tourism,kitchen staff,kitchen staff
catering assistant,5102,hospitality tourism,kitchen staff,kitchen staff
bakery assistant allrounder,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen hand - tupuanuku hall 2021,5102,hospitality tourism,kitchen staff,kitchen staff
cook in childcare,5102,hospitality tourism,kitchen staff,kitchen staff
chef,5102,hospitality tourism,kitchen staff,kitchen staff
cooks assistant,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen hand - waitakere hospital,5102,hospitality tourism,kitchen staff,kitchen staff
team leader nelson,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen staff,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen assistant rhoda read continuing care,5102,hospitality tourism,kitchen staff,kitchen staff
commis chef,5102,hospitality tourism,kitchen staff,kitchen staff
full time staff - hastings,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen assistant - adhb,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen hand,5102,hospitality tourism,kitchen staff,kitchen staff
cook - radius taupaki gables,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen assistant,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen hands,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen hand,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen sales assistant,5102,hospitality tourism,kitchen staff,kitchen staff
chinese cuisine chefs,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen hand,5102,hospitality tourism,kitchen staff,kitchen staff
experienced chef de partie,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen hand - suitable for starting out,5102,hospitality tourism,kitchen staff,kitchen staff
cook - woburn,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen assistant - bupa stokeswood,5102,hospitality tourism,kitchen staff,kitchen staff
head chef,5102,hospitality tourism,kitchen staff,kitchen staff
catering assistant - cht hillcrest,5102,hospitality tourism,kitchen staff,kitchen staff
front of house supervisor,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen technician/cook required,5102,hospitality tourism,kitchen staff,kitchen staff
service deli assistant,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen hand,5102,hospitality tourism,kitchen staff,kitchen staff
come cook with kfc alexandra,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen hand - rnzaf base whenuapai,5102,hospitality tourism,kitchen staff,kitchen staff
head chef,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen hand,5102,hospitality tourism,kitchen staff,kitchen staff
cdp at all day trader,5102,hospitality tourism,kitchen staff,kitchen staff
catering supervisor - moe - palmerston north,5102,hospitality tourism,kitchen staff,kitchen staff
food prep assistant,5102,hospitality tourism,kitchen staff,kitchen staff
come cook with kfc matamata,5102,hospitality tourism,kitchen staff,kitchen staff
retail assistant - massey uni albany,5102,hospitality tourism,kitchen staff,kitchen staff
head chef,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen team superstar,5102,hospitality tourism,kitchen staff,kitchen staff
chef / kitchen hand,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen assistant - bupa beachhaven,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen hand,5102,hospitality tourism,kitchen staff,kitchen staff
catering assistant - air nz chch,5102,hospitality tourism,kitchen staff,kitchen staff
cooks assistant,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen manager,5102,hospitality tourism,kitchen staff,kitchen staff
little bite me eatery / c c kitchen ltd,5102,hospitality tourism,kitchen staff,kitchen staff
chef de partie wanted,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen assistant,5102,hospitality tourism,kitchen staff,kitchen staff
catering assistant,5102,hospitality tourism,kitchen staff,kitchen staff
burger builders and cashier positions,5102,hospitality tourism,kitchen staff,kitchen staff
cook/kitchen person,5102,hospitality tourism,kitchen staff,kitchen staff
experienced service deli assistant,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen assistant tea cook,5102,hospitality tourism,kitchen staff,kitchen staff
full time bakery assistant,5102,hospitality tourism,kitchen staff,kitchen staff
front of house barista,5102,hospitality tourism,kitchen staff,kitchen staff
cooks assistant,5102,hospitality tourism,kitchen staff,kitchen staff
seeking experienced staff -- kitchen and waitstaff,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen hand - mb century,5102,hospitality tourism,kitchen staff,kitchen staff
sushi maker supervisor sylvia park,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen assistant - ohinemuri,5102,hospitality tourism,kitchen staff,kitchen staff
caterer,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen assistants work available now,5102,hospitality tourism,kitchen staff,kitchen staff
assistant lodge manager - cook /cleaner,5102,hospitality tourism,kitchen staff,kitchen staff
cafe assistant,5102,hospitality tourism,kitchen staff,kitchen staff
head chef cdps/commis required,5102,hospitality tourism,kitchen staff,kitchen staff
this,5102,hospitality tourism,kitchen staff,kitchen staff
chinese baker chinese chef,5102,hospitality tourism,kitchen staff,kitchen staff
cook,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen assistant - whitianga,5102,hospitality tourism,kitchen staff,kitchen staff
fast food outlet whangarei,5102,hospitality tourism,kitchen staff,kitchen staff
cook - david lange care home,5102,hospitality tourism,kitchen staff,kitchen staff
cafe baker/pastry chef,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen hand - auckland multisite,5102,hospitality tourism,kitchen staff,kitchen staff
chef de partie / front of house,5102,hospitality tourism,kitchen staff,kitchen staff
kitchenhand,5102,hospitality tourism,kitchen staff,kitchen staff
full time store staff required,5102,hospitality tourism,kitchen staff,kitchen staff
part-time kitchenhand,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen hand,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen hand,5102,hospitality tourism,kitchen staff,kitchen staff
kitchen assistant wellington,5102,hospitality tourism,kitchen staff,kitchen staff
