x_title,cat,Tag
hotel assistant manager,hospitality & tourism,1
hotel assistant manager,management,1
npd redwood cafe manager,hospitality & tourism,1
npd redwood cafe manager,management,1
dominos pizza assistant store manager,hospitality & tourism,1
dominos pizza assistant store manager,management,1
duty manager & barista wanted,hospitality & tourism,1
duty manager & barista wanted,management,1
"event director - ""a night before christmas""",hospitality & tourism,1
"event director - ""a night before christmas""",management,1
shift manager - mission bay,hospitality & tourism,1
shift manager - mission bay,management,1
retailing sales manager hospitality,hospitality & tourism,1
retailing sales manager hospitality,management,1
duty manager \ 35 hours p\w,hospitality & tourism,1
duty manager \ 35 hours p\w,management,1
restaurant assistant manager,hospitality & tourism,1
restaurant assistant manager,management,1
cafe manager - new lynn,hospitality & tourism,1
cafe manager - new lynn,management,1
restaurant manager required,hospitality & tourism,1
restaurant manager required,management,1
shift manager/assistant manager-dominos newtown,hospitality & tourism,1
shift manager/assistant manager-dominos newtown,management,1
restaurant general manager,hospitality & tourism,1
restaurant general manager,management,1
venue manager - mexico silverdale,hospitality & tourism,1
venue manager - mexico silverdale,management,1
kitchen manager - atawhai,hospitality & tourism,1
kitchen manager - atawhai,management,1
experienced wait staff required,hospitality & tourism,1
experienced wait staff required,management,1
mcdonalds shift supervisors & department managers,hospitality & tourism,1
mcdonalds shift supervisors & department managers,management,1
chefs(mexican cuisine)/restaurant mgr/duty manager,hospitality & tourism,1
chefs(mexican cuisine)/restaurant mgr/duty manager,management,1
area manager - taupo region,hospitality & tourism,1
area manager - taupo region,management,1
"department managers, shift supervisors & crew",hospitality & tourism,1
"department managers, shift supervisors & crew",management,1
concierge manager - auckland central,hospitality & tourism,1
concierge manager - auckland central,management,1
senior assistant manager,hospitality & tourism,1
senior assistant manager,management,1
operations manager - relocate to waiheke,hospitality & tourism,1
operations manager - relocate to waiheke,management,1
operations manager - pizza hut franchises,hospitality & tourism,1
operations manager - pizza hut franchises,management,1
duty manager - mexico takapuna,hospitality & tourism,1
duty manager - mexico takapuna,management,1
manager,hospitality & tourism,1
manager,management,1
"cafe manager - far east coffee co, gisborne.",hospitality & tourism,1
"cafe manager - far east coffee co, gisborne.",management,1
event duty manager,hospitality & tourism,1
event duty manager,management,1
head chef required,hospitality & tourism,1
head chef required,management,1
shift manager - henderson,hospitality & tourism,1
shift manager - henderson,management,1
team member whakatane,hospitality & tourism,1
team member whakatane,management,1
pita pit hiring,hospitality & tourism,1
pita pit hiring,management,1
front of house manager required,hospitality & tourism,1
front of house manager required,management,1
general manager/duty manager,hospitality & tourism,1
general manager/duty manager,management,1
accounts administration & liaison officer,hospitality & tourism,1
accounts administration & liaison officer,management,1
general manager of hr,hospitality & tourism,1
general manager of hr,management,1
korean or chinese hotel reception / reservation,hospitality & tourism,1
korean or chinese hotel reception / reservation,management,1
venue manager - the greenman pub!,hospitality & tourism,1
